Id,Rooms,Type,Price,Method,SellerG,Distance,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Longtitude,Regionname,Propertycount
5755,3,0,800000,1,196,22.2,3172,2,4,801,150.0,1980,12,145.13187,4,3940
1803,3,0,650000,1,146,10.5,3081,1,2,582,90.0,1955,0,145.05,0,2947
6790,6,0,1840000,1,106,14.2,3149,2,2,554,368.0,1999,-1,145.13958,0,13366
680,2,1,605000,0,106,5.2,3056,1,1,0,78.0,2009,23,144.9646,2,11918
1673,3,0,545000,1,194,12.1,3046,2,3,230,113.0,2000,23,144.9486,2,2606
3846,2,2,605000,3,73,12.1,3163,2,2,5289,72.0,2013,8,145.0666,5,4442
6220,3,0,457000,1,257,17.4,3048,1,2,551,118.0,1975,-1,144.93393,2,1124
2642,2,2,900000,1,135,3.8,3207,1,2,0,94.0,1997,25,144.9398,5,8648
4775,4,0,2320000,1,192,6.2,3123,2,2,528,199.0,1980,2,145.0431,5,6482
1499,2,0,1170000,1,222,6.4,3011,1,1,184,103.0,1900,16,144.90200000000002,6,7570
2240,2,2,420000,4,155,6.9,3039,1,1,0,82.0,1950,21,144.9079,6,6232
5399,4,0,1515000,1,106,5.2,3056,2,2,236,194.0,1890,23,144.96366,2,11918
3546,2,2,800000,1,73,5.1,3181,1,1,0,92.0,1930,25,145.0002,5,4380
1676,2,0,545000,3,221,12.1,3046,1,3,591,102.0,1960,23,144.9471,2,2606
1692,3,0,1560000,0,94,13.7,3188,1,3,593,125.0,1955,1,145.0204,5,5454
4739,5,0,1600000,0,16,12.4,3108,2,2,757,335.0,1980,15,145.13163,0,9028
3697,2,0,1117000,1,255,1.8,3053,1,0,128,92.0,1890,18,144.9737,2,6786
4515,2,2,800000,3,32,7.7,3184,2,2,0,92.0,2001,25,144.9884,5,8989
265,4,0,1100000,4,28,10.5,3034,3,2,873,395.0,1992,21,144.8639,6,4502
5365,5,0,2505000,1,106,10.2,3127,2,0,739,266.53,1927,2,145.09566,5,5457
281,2,2,416000,1,46,6.6,3183,1,1,0,49.0,1960,25,144.9966,5,2952
6032,4,0,665000,1,260,14.7,3030,2,2,520,201.0,2014,30,144.64143,6,16166
6205,4,0,1950000,0,260,17.3,3193,3,2,665,206.0,1950,-1,145.01883999999998,5,2866
4206,4,0,1050000,4,155,13.0,3046,3,2,715,271.0,1970,23,144.9373,2,8870
2412,2,2,630000,3,4,2.3,3051,1,1,0,75.0,2002,18,144.9547,2,6821
1561,1,1,345000,0,106,9.2,3146,1,1,745,44.0,1970,26,145.0459,5,10412
2631,2,2,600000,4,192,3.8,3207,1,1,0,72.0,1996,18,144.9404,5,8648
6272,3,0,1120000,1,138,19.9,3134,1,2,669,106.0,1960,-1,145.22496999999998,0,7785
6787,3,0,1290000,1,196,14.3,3189,1,1,580,0.0,1970,-1,145.04938,5,2555
146,3,0,1285000,1,135,6.3,3143,1,2,186,80.0,1920,26,145.0173,5,4836
2172,4,0,770000,3,104,8.7,3032,2,2,215,231.0,2000,16,144.8916,6,4918
6616,5,0,2800000,4,135,7.7,3124,2,2,768,254.0,1990,-1,145.08163000000002,5,8920
447,2,2,380000,0,32,13.9,3165,2,1,0,78.0,1970,8,145.0674,5,10969
3226,4,0,1370000,1,155,9.7,3041,2,2,908,208.0,1960,21,144.9203,6,3284
5829,4,0,596000,1,260,14.7,3030,2,2,416,182.9,2006,30,144.73158,6,15542
5997,4,0,1040000,1,188,22.2,3179,2,2,1134,152.0,1970,13,145.23404,0,2206
926,1,2,346000,1,255,11.4,3163,1,1,60,48.0,1970,8,145.0618,5,7822
4933,3,0,1460000,3,23,7.2,3185,1,0,377,133.0,1915,8,145.01324,5,4898
5880,3,0,970000,4,260,21.5,3195,2,2,612,154.0,1960,12,145.09932,4,2824
2968,4,0,1775000,1,155,2.6,3121,1,0,434,144.0,1900,31,145.0061,2,14949
556,4,0,610000,4,23,10.8,3019,2,1,283,154.0,1990,16,144.8485,6,3589
5111,1,2,286000,0,155,6.2,3039,1,1,114,42.2,1970,21,144.92472,6,6232
1310,4,0,900000,3,155,8.0,3040,2,1,288,210.0,1980,21,144.9286,6,9264
1090,3,0,1025000,4,106,7.8,3058,1,3,336,112.0,1950,23,144.9558,2,11204
1567,2,2,382000,3,260,9.2,3146,1,1,1069,33.0,1960,26,145.0457,5,10412
3418,4,0,1478000,3,106,6.5,3071,2,0,387,152.0,1900,6,145.0041,2,8870
6234,2,1,515000,3,4,13.1,3060,1,2,177,84.0,2013,-1,144.96397,2,5070
3093,1,2,310000,3,260,3.3,3141,1,1,0,37.0,1970,18,144.9876,5,14887
4112,3,2,945000,1,260,11.4,3163,1,2,1103,100.0,1987,8,145.0603,5,7822
3979,4,0,1740000,4,155,5.3,3032,3,2,650,242.0,1925,21,144.935,6,1052
3875,4,0,1500000,4,196,11.8,3204,2,2,862,153.0,1970,8,145.0447,5,3578
6063,3,2,835000,1,196,14.7,3151,2,2,347,143.0,2000,28,145.15511999999998,0,4048
4239,4,1,1340000,1,134,13.0,3166,4,2,370,255.79,2006,20,145.0781,5,3145
6037,3,0,620000,3,29,31.4,3775,2,1,863,180.56,1975,32,145.37389,3,1160
5169,2,2,602000,1,161,7.9,3103,1,1,1129,72.0,1960,2,145.0841,5,5682
1460,2,0,855000,3,155,4.4,3031,1,0,225,85.0,1930,21,144.9197,2,3593
2117,3,0,1870000,1,106,11.2,3145,2,1,400,152.0,1930,26,145.0404,5,8801
3676,3,0,1600000,1,106,4.5,3057,1,2,812,113.0,1920,23,144.9782,2,5533
5402,3,1,937000,3,106,4.0,3057,2,1,110,121.8,2000,23,144.98065,2,5533
3913,3,0,1575000,1,222,8.2,3012,1,4,1000,85.0,1930,16,144.8639,6,5058
6740,5,0,905000,1,16,23.0,3136,2,2,1005,185.0,1960,-1,145.27326000000002,0,11925
5423,3,0,725000,1,221,23.0,3136,1,2,802,105.0,1980,17,145.28791999999999,0,11925
4410,2,1,1077000,1,135,6.1,3182,1,1,455,98.0,1890,25,144.9749,5,13240
310,4,0,2730000,1,192,9.7,3103,3,2,674,336.0,1997,2,145.0786,5,5682
6188,3,2,394000,0,260,14.7,3030,2,4,287,137.0,2013,30,144.6707,6,16166
4240,4,0,1410000,1,16,7.9,3079,2,1,449,252.0,1945,0,145.0414,0,5549
2187,1,2,386000,1,63,2.8,3000,1,0,0,64.0,1976,18,144.9627,2,17496
1197,4,0,1782000,1,16,13.9,3108,3,3,586,306.0,2002,15,145.1287,0,9028
4717,2,2,529000,1,32,31.2,3197,1,1,199,84.0,1970,12,145.13227,4,1989
3848,1,2,256500,1,82,12.1,3163,1,1,0,37.0,1966,8,145.0733,5,4442
6810,4,0,1490000,1,32,15.2,3191,2,2,503,168.0,1930,-1,145.01977,5,4497
859,3,0,1302000,1,73,7.8,3124,1,1,427,115.0,1938,2,145.0934,5,8920
4193,3,1,1253000,1,2,9.2,3146,2,2,0,131.0,1995,26,145.0494,5,10412
3066,2,2,1300000,0,251,3.3,3141,2,2,0,107.0,1986,18,144.9847,5,14887
1376,4,0,1113000,1,28,8.0,3040,1,2,533,127.0,1950,21,144.8922,6,9264
6807,2,0,937000,1,39,21.3,3135,2,2,736,116.0,1960,-1,145.25225,0,4407
3180,1,2,1210000,0,32,6.1,3182,1,1,0,49.0,1970,25,144.9828,5,13240
1166,3,2,700000,0,16,13.9,3108,2,2,0,119.0,2007,15,145.1235,0,9028
3331,3,0,1150000,1,135,11.2,3127,2,1,247,145.0,2005,28,145.1046,5,5457
4673,4,0,605500,1,257,18.0,3037,2,2,724,193.0,2002,19,144.74962,6,4242
1931,3,0,715000,3,150,12.8,3033,2,4,598,123.0,1970,21,144.8526,6,5629
3157,3,1,1400000,4,140,6.1,3182,2,2,128,183.0,2002,25,144.9768,5,13240
253,3,0,855000,1,161,12.2,3147,2,1,320,85.0,1958,20,145.1103,5,2894
1044,3,0,1370000,1,196,7.8,3058,1,1,233,180.0,1890,23,144.9611,2,11204
1473,4,0,977000,1,239,6.4,3011,2,1,154,161.0,2007,16,144.8911,6,7570
6218,3,0,1210000,1,139,6.7,3058,1,4,460,141.0,1920,-1,144.95458,2,11204
4041,3,0,2575000,1,135,11.2,3186,2,2,517,195.0,1920,1,144.9977,5,10579
2765,3,0,651000,3,196,11.2,3073,2,3,649,114.0,1950,6,145.0216,2,21650
4014,2,0,1495000,1,16,12.2,3147,1,2,803,95.0,1950,20,145.1064,5,2894
5034,2,2,807000,1,260,10.2,3127,1,1,1501,84.0,1960,2,145.10043000000002,5,5457
6141,3,0,9000000,0,88,18.8,3170,1,1,744,117.0,1960,20,145.16126,4,7113
3561,3,0,1910000,1,135,5.1,3181,3,1,143,89.0,1890,26,144.9881,5,4380
858,3,0,2000000,1,106,7.8,3124,1,2,821,105.0,1925,2,145.0644,5,8920
2615,2,0,880000,1,85,3.8,3207,1,2,163,83.0,1980,25,144.9358,5,8648
4182,2,0,1060000,1,155,4.4,3031,1,0,209,75.0,1890,21,144.9347,2,3593
3272,3,0,665000,1,221,13.3,3020,1,2,707,101.0,1940,3,144.8339,6,4217
267,2,0,522500,1,155,10.5,3034,1,1,220,101.0,1995,21,144.8641,6,4502
3525,4,0,1126000,3,195,8.0,3016,1,1,307,150.0,1900,10,144.8945,6,6380
2466,2,0,1095000,1,196,5.5,3070,1,2,306,86.0,1910,6,145.004,2,11364
745,3,0,1550000,1,155,5.2,3056,1,1,346,126.0,1900,23,144.9695,2,11918
1757,1,2,400000,0,23,4.6,3122,1,1,0,41.0,1950,2,145.0161,5,11308
4309,4,0,2337000,1,251,8.4,3015,2,3,580,222.0,1890,10,144.8903,6,5498
1530,2,0,745000,1,239,6.4,3011,1,1,355,74.0,1890,16,144.8938,6,7570
4489,2,2,870000,1,23,2.5,3067,2,1,0,86.0,2013,31,144.9961,2,4019
1519,3,0,740000,3,104,6.4,3011,1,1,211,94.0,1910,16,144.901,6,7570
1788,3,0,1400000,0,106,4.6,3122,2,1,164,126.0,1890,2,145.0219,5,11308
3188,5,0,4400000,1,135,6.1,3182,4,4,657,312.0,1900,25,144.9913,5,13240
897,2,0,1305000,1,106,9.0,3126,1,1,342,104.0,1945,2,145.08100000000002,5,3265
1328,4,0,1590000,1,155,8.0,3040,3,1,475,272.0,2007,21,144.8938,6,9264
125,3,1,1205000,1,106,6.3,3143,2,2,101,105.0,2000,26,145.0135,5,4836
5054,3,0,880000,0,73,13.4,3130,1,1,335,110.0,1960,28,145.13808999999998,0,5713
3720,3,0,640000,3,28,12.4,3060,1,2,720,97.0,1950,23,144.9769,2,5070
5508,3,0,1210000,1,155,8.5,3044,2,1,330,226.0,2012,23,144.94521,2,7485
244,2,2,690000,1,196,12.2,3147,1,1,216,90.0,2003,20,145.1017,5,2894
6130,4,1,821000,1,104,6.4,3012,3,2,294,151.0,2014,16,144.86768,6,3873
5867,3,0,982500,1,239,6.3,3013,2,2,444,122.0,1945,16,144.866,6,6543
3059,2,2,623500,3,260,3.3,3141,1,1,0,75.0,1970,26,144.993,5,14887
2458,3,0,2315000,3,140,5.5,3070,1,2,899,143.0,1960,6,144.9935,2,11364
730,2,2,575000,1,155,5.2,3056,1,1,0,66.0,1950,23,144.9607,2,11918
5795,2,2,535000,0,68,3.4,3031,2,1,0,110.0,1998,18,144.92359,2,5263
3836,1,2,200000,4,85,7.8,3012,1,1,0,38.0,1960,16,144.8788,6,1808
3622,3,0,1275000,3,239,7.0,3013,1,2,229,128.0,1910,16,144.8919,6,6543
1881,4,0,2090000,1,146,7.9,3079,3,2,608,315.0,1980,0,145.0396,0,5549
2033,2,2,605000,1,155,7.5,3102,1,1,0,83.0,1960,2,145.0511,5,2671
871,2,2,530000,0,210,7.8,3124,1,1,0,76.0,1960,2,145.086,5,8920
5856,4,0,1045000,1,161,14.7,3152,3,2,728,153.0,1990,13,145.22736,0,7082
6437,3,0,1000000,0,104,6.4,3012,2,2,275,282.0,1940,-1,144.8807,6,1808
4034,2,2,780000,1,196,13.1,3128,1,1,171,80.0,2014,28,145.1384,0,4605
3419,3,0,1913000,1,140,6.5,3071,2,2,611,212.0,1930,6,144.9968,2,8870
145,2,2,598000,1,260,6.3,3143,1,1,0,88.0,1970,26,145.0156,5,4836
2467,3,0,1225000,3,16,5.5,3070,1,2,307,135.0,1910,6,144.9976,2,11364
2082,2,0,1326000,1,101,7.4,3144,1,0,254,100.0,1900,26,145.0355,5,4675
1830,3,0,1375000,0,196,9.4,3081,1,1,368,106.0,1960,0,145.04399999999998,0,2674
1488,2,2,281000,1,222,6.4,3011,1,1,0,65.0,1980,16,144.8912,6,7570
5707,3,2,1860000,1,216,4.1,3142,2,2,0,176.0,1930,26,145.01425,5,7217
5350,2,2,609000,1,16,21.3,3135,1,2,190,70.0,1970,17,145.24589,0,4407
3290,3,0,547500,1,67,13.5,3020,1,2,603,131.0,1950,3,144.82299999999998,6,6763
2030,1,2,395000,4,106,5.6,3101,1,1,0,55.0,2005,2,145.0544,5,10331
5791,4,0,590000,4,28,15.5,3038,2,2,757,152.0,1980,3,144.8143,6,3656
1593,2,0,1250000,1,135,9.2,3146,1,2,438,107.0,1910,26,145.0428,5,10412
189,2,2,442000,1,4,5.9,3032,1,1,0,62.0,1975,21,144.9219,6,6567
2928,2,2,638000,1,23,2.6,3121,2,1,0,77.0,2008,31,145.0104,2,14949
5185,3,0,505000,3,257,14.0,3047,1,1,546,109.0,2000,11,144.94677,2,4294
2555,3,0,900000,3,155,9.9,3044,2,2,608,168.0,1940,23,144.9405,2,7485
6003,3,0,700000,0,266,22.2,3172,1,2,638,105.0,1980,9,145.15497,4,4054
5375,3,0,570000,1,257,14.7,3030,1,2,660,113.0,1960,30,144.65774,6,16166
4756,3,0,700000,1,163,38.0,3199,1,2,593,102.0,1960,7,145.12705,4,17055
4271,3,0,2020000,1,135,11.2,3145,2,2,711,196.0,1915,26,145.0387,5,8801
2599,2,2,725000,4,41,3.8,3207,2,2,0,87.0,2010,25,144.9403,5,8648
6358,4,0,1800000,4,73,8.9,3084,2,2,635,276.0,1955,-1,145.07392,0,3540
4430,3,1,521000,1,20,13.5,3020,3,2,134,124.45,2008,3,144.7886,6,6763
956,2,0,930000,1,260,11.4,3163,1,1,264,110.0,1930,8,145.0561,5,7822
3249,3,0,700000,3,20,12.6,3020,1,4,505,75.0,1960,3,144.8448,6,3755
2129,3,1,1015000,1,135,11.2,3145,2,2,0,134.0,2013,26,145.06,5,8801
2337,3,0,810000,1,251,8.4,3015,1,1,390,84.0,1970,10,144.8734,6,5498
5493,4,0,1270000,1,106,6.2,3039,1,3,478,152.0,1925,21,144.90571,6,6232
727,3,0,880000,1,155,5.2,3056,1,1,264,117.0,1915,23,144.9573,2,11918
3045,3,0,1390000,0,85,2.1,3205,2,1,138,138.0,1998,25,144.9675,5,5943
1550,4,0,2077000,1,192,9.2,3146,2,3,553,143.0,1910,2,145.0413,5,10412
3324,3,0,1755000,1,73,11.2,3127,2,2,808,159.0,1970,28,145.11,5,5457
4682,3,0,787000,1,260,10.5,3020,1,3,716,111.0,1955,3,144.81407,6,2185
6676,5,0,1000000,4,196,12.0,3073,2,6,892,361.0,2004,-1,145.0118,2,21650
4135,3,1,824000,1,16,7.8,3058,1,2,120,113.76,1990,23,144.9795,2,11204
2876,2,2,635000,1,23,2.6,3121,2,1,2740,76.0,2003,31,144.9906,2,14949
6451,4,0,1210000,1,222,6.2,3015,1,0,325,160.0,1983,-1,144.88603999999998,6,5498
1195,3,1,1102200,3,106,13.9,3108,2,2,233,175.0,2012,15,145.1371,0,9028
4937,2,2,810000,1,260,7.2,3184,1,1,0,87.0,1935,25,144.99549,5,8989
19,1,2,470000,1,155,2.5,3067,1,1,0,50.0,2013,31,144.9961,2,4019
5356,4,0,2920000,1,192,2.7,3141,2,2,564,254.0,1920,26,145.0016,5,14887
3572,3,0,721000,1,16,15.0,3085,1,1,687,122.0,1978,0,145.0823,2,1369
944,2,1,707000,2,196,11.4,3163,1,1,144,96.0,2000,8,145.0482,5,7822
5322,2,0,1126000,3,155,1.8,3051,1,0,114,65.0,1910,18,144.94846,2,6821
1728,2,2,472000,1,94,14.5,3188,1,1,215,68.0,2007,12,145.0322,5,2356
5956,3,2,447000,1,260,41.0,3910,1,2,230,102.0,2002,7,145.18781,1,8743
5945,3,0,520000,1,118,18.4,3029,1,0,609,109.0,1986,30,144.68607,6,13830
3536,4,0,1300000,0,222,8.0,3016,2,2,369,250.0,1980,10,144.8992,6,6380
1017,4,0,1415500,1,260,13.6,3148,2,1,1033,164.0,1950,20,145.1095,5,3582
3994,2,2,595000,1,23,9.8,3185,1,1,0,75.0,1960,8,145.0101,5,534
6127,3,0,544000,1,120,16.3,3075,1,2,534,129.0,1960,29,145.03644,2,8279
5561,4,1,1520000,1,106,10.2,3147,3,2,267,190.0,2012,2,145.08471,5,3052
538,4,0,1670000,1,161,13.1,3128,4,4,707,162.0,1926,28,145.1354,0,4605
1479,2,2,305000,0,31,6.4,3011,1,1,47,35.0,2013,16,144.8959,6,7570
5906,3,0,607500,1,260,20.6,3064,2,2,654,185.0,1999,11,144.9226,2,15510
4883,2,2,750000,3,106,3.0,3067,1,1,2379,69.0,2013,31,144.99612,2,4019
5108,2,0,428000,1,196,17.9,3082,1,1,389,104.0,2005,29,145.07431,2,10529
5991,2,2,419000,1,106,2.4,3121,1,1,3512,51.0,2011,31,144.99788999999998,2,14949
4794,3,0,1780000,1,135,8.4,3145,2,2,580,146.0,1930,26,145.03909,5,8801
3948,3,0,1025000,1,196,14.0,3166,1,2,543,139.0,1940,20,145.105,5,3224
5745,2,1,495000,1,163,31.2,3197,1,1,198,94.0,1980,12,145.13272,4,1989
6371,4,0,621000,1,260,14.7,3030,2,2,556,177.0,2001,-1,144.66857,6,16166
5055,3,0,1264000,1,161,13.4,3130,1,2,579,126.0,1960,28,145.13985,0,4387
4631,4,0,750000,1,196,16.3,3075,2,4,544,205.0,2008,29,144.98802,2,8279
54,3,0,1800000,4,85,3.3,3206,2,1,132,159.0,1996,25,144.952,5,3280
4597,3,0,530500,1,29,25.9,3754,2,2,400,179.0,2012,29,145.11932,3,7254
1361,4,0,2355000,1,139,8.0,3040,2,3,715,273.0,1920,21,144.9128,6,9264
4965,1,2,375000,1,66,5.3,3122,1,1,0,53.0,1970,2,145.02546,5,11308
3316,4,0,2860000,1,135,11.2,3127,2,2,779,264.0,2014,2,145.0878,5,5457
5986,1,2,505000,3,255,8.4,3072,1,1,102,43.0,2000,6,145.01394,2,14577
2178,4,0,1030000,1,104,8.7,3032,2,1,573,196.0,1925,16,144.8876,6,4918
1059,3,0,1210000,1,155,7.8,3058,1,1,379,125.0,1925,23,144.9764,2,11204
2387,4,0,1245000,0,139,11.2,3042,3,3,0,225.0,1950,21,144.8902,6,2291
5655,3,0,2500000,0,106,8.4,3145,3,3,1011,206.0,1925,26,145.05248,5,8801
2538,4,1,605000,0,28,9.9,3044,2,1,215,157.0,1990,23,144.9257,2,7485
3535,3,0,1482500,1,222,8.0,3016,2,1,506,139.0,1910,10,144.888,6,6380
411,3,0,1328000,1,255,13.0,3204,2,2,690,245.0,1970,8,145.0469,5,6795
518,3,0,1320000,1,32,13.9,3165,1,1,593,94.0,1950,8,145.067,5,10969
2341,3,0,1046000,3,222,8.4,3015,2,2,284,125.0,1890,10,144.8861,6,5498
2821,3,2,470000,1,196,11.2,3073,1,2,159,97.0,1970,6,145.0248,2,21650
3132,4,0,850000,4,192,7.7,3015,2,0,389,158.0,1990,10,144.8861,6,1223
84,3,0,520000,4,85,13.8,3018,2,1,352,242.0,2015,10,144.825,6,5301
4602,3,0,750000,4,28,7.5,3040,1,1,236,114.0,2000,21,144.8867,6,588
1157,3,2,1500000,1,106,1.6,3066,2,2,0,159.0,1920,31,144.9845,2,4553
2331,3,0,1400000,0,85,8.4,3015,2,3,2522,195.0,2006,10,144.8944,6,5498
3987,4,1,746000,1,16,14.5,3042,3,1,308,174.0,1970,3,144.8602,6,1119
6487,3,0,555000,3,260,17.6,3027,2,2,265,25.0,2014,-1,144.73516,6,1999
5842,4,0,763000,1,232,35.4,3198,2,4,611,184.75,1980,7,145.14459,4,8077
2865,2,2,390000,3,127,11.2,3073,1,1,133,65.0,2012,6,144.9998,2,21650
4022,4,0,1890000,1,106,9.2,3104,3,2,636,227.0,1960,2,145.0938,5,7809
5076,3,0,425000,1,196,20.6,3064,2,2,263,165.0,2008,11,144.92513,2,15510
6583,3,0,502500,1,67,10.5,3020,1,3,331,123.0,1995,-1,144.82596,6,4217
788,4,0,1000000,1,155,5.9,3055,1,1,589,148.0,1935,23,144.9459,2,7082
2659,2,2,585000,0,23,4.5,3181,1,1,0,87.0,1960,26,145.0017,5,7717
684,4,0,1115000,0,106,5.2,3056,1,0,264,139.0,1900,23,144.9677,2,11918
6244,3,0,830000,1,155,11.2,3046,1,2,655,110.0,1960,-1,144.92541,2,8870
2501,3,0,810000,3,28,11.5,3046,1,3,763,93.0,1960,23,144.9121,2,2651
2912,3,0,1182000,1,23,2.6,3121,1,1,199,110.0,1920,31,145.0039,2,14949
6465,4,0,962000,1,167,22.2,3179,2,3,724,166.0,1985,-1,145.2165,0,2206
2479,2,2,570000,4,255,5.5,3070,1,1,0,10.0,1970,6,144.9988,2,11364
6477,3,0,366000,1,196,44.2,3756,1,1,502,77.0,1978,-1,144.97749,3,3988
467,3,0,930000,3,32,13.9,3165,1,2,588,133.0,1960,8,145.069,5,10969
1363,3,0,1150000,1,176,8.0,3040,1,0,300,145.0,1900,21,144.9315,6,9264
1074,4,0,1400000,1,190,7.8,3058,1,1,856,189.0,1970,23,144.9481,2,11204
2257,3,0,840000,4,155,6.9,3039,1,0,307,136.0,1910,21,144.9083,6,6232
1814,2,0,460000,4,155,10.5,3081,1,2,508,79.0,1955,0,145.0557,0,2947
4650,5,0,1501000,1,106,8.5,3044,3,3,681,263.0,1960,23,144.94953999999998,2,7485
4263,2,0,472500,1,31,9.2,3012,1,0,315,89.0,1990,16,144.8723,6,3873
5028,3,0,610000,0,213,14.0,3021,1,1,582,116.0,1960,3,144.79216,6,14042
4099,4,0,2216000,1,73,7.8,3124,2,0,670,176.0,1930,2,145.089,5,8920
5962,3,0,326000,1,260,29.8,3338,1,1,611,115.0,1985,19,144.57827,7,4718
3205,1,2,435000,3,32,6.1,3182,1,1,0,69.0,1995,25,144.9825,5,13240
4799,2,1,800000,3,94,20.0,3194,1,1,0,104.0,1980,12,145.06723,4,6162
4733,3,0,678000,1,196,24.7,3175,1,2,624,150.0,1970,9,145.20432,4,10894
5728,3,0,762000,1,196,23.2,3153,2,2,792,148.0,1980,17,145.29287,0,3598
5511,2,0,633000,1,188,19.9,3134,1,2,123,95.0,2005,17,145.22503999999998,0,7785
1010,3,2,700000,1,18,13.6,3148,2,1,224,94.0,2006,20,145.1054,5,3582
5895,4,0,1790000,1,155,5.2,3056,3,6,733,238.0,1950,23,144.96623,2,11918
3073,2,2,627500,1,260,3.3,3141,1,1,0,85.0,1970,26,145.004,5,14887
5036,3,0,558000,1,16,18.0,3037,2,2,431,431.0,2008,19,144.75053,6,4242
6776,2,2,651000,3,106,8.4,3145,1,1,129,97.0,1940,-1,145.06731000000002,5,8801
6058,2,0,620000,1,159,4.0,3057,1,1,123,79.0,1960,23,144.97404,2,5533
5899,3,0,1050000,4,70,10.1,3163,1,2,184,133.0,1990,8,145.05812,5,7822
6122,3,1,1405000,1,29,5.4,3101,2,2,325,129.0,1980,2,145.05056000000002,5,10331
6149,3,2,813000,1,196,15.4,3131,2,2,266,134.0,2001,28,145.1744,0,4973
5230,6,0,1850000,1,163,27.0,3196,4,4,840,547.0,2011,12,145.11763,4,2546
3425,3,0,1160000,3,140,6.5,3071,2,2,644,149.0,2001,6,145.02100000000002,2,8870
2246,3,0,1160000,1,155,6.9,3039,1,1,449,133.0,1910,21,144.9084,6,6232
6040,3,1,780000,1,190,10.4,3042,2,1,195,192.0,2005,21,144.88272,6,3464
3818,3,0,980000,1,16,12.4,3083,1,1,907,165.0,1960,6,145.039,2,1414
4776,3,1,1465000,1,106,6.2,3123,2,2,265,177.0,2010,2,145.05246,5,6482
3964,3,0,1300000,1,23,2.5,3121,1,1,326,100.0,1890,31,144.9946,2,1123
2461,1,2,422000,1,43,5.5,3070,1,1,0,40.0,1970,6,144.9999,2,11364
4760,2,2,1100000,1,196,16.7,3150,1,1,258,106.0,1980,20,145.15982,0,15321
6805,2,2,625500,1,193,12.0,3073,1,2,343,111.0,1960,-1,144.99866,2,21650
3150,3,0,2000000,4,252,6.1,3182,2,2,176,192.0,1880,25,144.9739,5,13240
1198,4,0,1520000,1,16,13.9,3108,3,2,657,275.0,2010,15,145.1379,0,9028
5605,4,0,762000,1,106,18.0,3095,2,2,573,180.0,1980,24,145.16552,0,6990
2710,2,0,920000,3,260,8.8,3072,2,2,516,97.0,1935,6,145.011,2,14577
2095,3,0,2273000,1,135,11.2,3145,3,1,376,254.0,1930,26,145.0458,5,8801
4487,3,0,950000,1,222,7.0,3013,2,2,287,210.68,2002,16,144.8825,6,6543
4130,2,2,495000,1,16,7.8,3058,1,0,388,69.0,1960,23,144.9694,2,11204
572,3,1,1725000,0,32,11.2,3186,2,2,411,225.0,1997,1,145.0035,5,10579
1910,3,0,900000,1,155,12.8,3033,1,1,713,127.0,1970,21,144.8671,6,5629
1923,3,0,825000,1,155,12.8,3033,2,1,630,126.0,2017,21,144.8705,6,5629
3095,1,2,410000,1,260,3.3,3141,1,0,0,48.0,1960,26,145.0006,5,14887
1949,2,2,442000,1,155,4.2,3031,2,1,3448,71.0,2010,18,144.9285,2,5263
6377,3,0,1555000,1,106,10.2,3147,1,4,649,101.0,1950,-1,145.08803,5,3052
4789,3,0,2260000,1,106,7.3,3102,2,4,753,280.0,1937,2,145.06381000000002,5,2671
1800,2,0,680000,1,73,10.5,3081,1,1,605,78.0,1950,0,145.0545,0,2947
262,3,0,627500,3,150,10.5,3034,1,1,550,143.0,1970,21,144.8622,6,4502
5141,4,0,860000,1,73,23.5,3178,2,0,725,196.0,1985,13,145.26318999999998,4,11667
964,2,2,405000,0,137,11.4,3163,1,1,967,72.0,1970,8,145.0531,5,7822
1638,4,0,1000000,0,16,13.0,3046,2,8,977,304.0,1935,23,144.9273,2,8870
1204,3,0,1362000,1,179,13.9,3108,1,2,798,132.0,1960,15,145.1333,0,9028
4163,3,0,1500000,0,255,5.8,3078,1,2,574,150.0,1925,6,145.0165,2,2970
5537,3,0,1138000,1,16,12.4,3107,2,2,706,184.0,1970,15,145.12509,0,5420
4903,3,0,1525000,0,32,13.8,3165,1,3,581,128.0,1940,8,145.05414,5,10969
1128,3,0,637000,1,28,9.2,3058,1,4,498,97.0,1950,23,144.9833,2,3445
5866,4,0,530000,3,260,25.5,3750,2,2,448,155.0,2011,29,145.01243,2,2940
3924,3,0,593000,3,222,13.9,3020,2,2,605,102.0,1965,3,144.8117,6,2185
4235,2,0,650000,1,92,9.4,3081,1,2,465,81.0,1960,0,145.0371,0,2674
5378,2,2,880000,1,260,6.8,3016,1,2,169,78.54,2000,10,144.90003000000002,6,6380
6173,3,0,475000,1,124,31.7,3429,1,4,754,131.0,1985,11,144.75565,6,14092
3469,3,0,820000,1,152,13.8,3084,2,2,628,177.0,1960,0,145.0941,0,2698
3292,3,0,555000,1,16,13.5,3020,1,1,836,106.0,1975,3,144.8097,6,6763
425,2,1,670000,0,32,13.0,3204,2,1,123,90.0,2007,8,145.0379,5,6795
1477,4,1,841000,1,106,6.4,3011,2,2,250,160.0,2000,16,144.8989,6,7570
1441,2,2,675000,3,155,3.5,3068,1,2,0,92.0,2010,31,144.9824,2,6244
1082,3,0,825000,1,196,7.8,3058,1,2,577,131.0,1920,23,144.9773,2,11204
